Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9522,HK-2013-482830,17/03/2013,18/03/2013,Second Class,K-11464,Carlos Soltero,Home Office,United States,Henderson,Kentucky,42420,West,TA-32685,Technology,Accessories,Kensington 6170 Trackball,571.4099,5,0.2,300.9708
9523,CI-2011-611641,02/12/2011,07/12/2011,Standard Class,I-57197,Peter Fuller,Corporate,United States,Chicago,Illinois,60601,West,TA-48104,Technology,Accessories,Kensington 6170 Trackball,1858.6952,2,0,930.9547
9524,CC-2012-421562,13/03/2012,19/03/2012,Standard Class,C-74915,Brosina Hoffman,Corporate,United States,Denver,Colorado,80201,South,TA-87745,Technology,Accessories,Plantronics CS510 Wireless Headset,382.8088,2,0.1,109.2423
9525,HT-2011-947499,22/05/2011,25/05/2011,Same Day,T-26008,Jim Mitchum,Home Office,United States,Nashville,Tennessee,37201,East,OE-86875,Office Supplies,Envelopes,Green Bar Envelopes,2309.6799,9,0,452.4008
9526,CM-2014-719132,15/05/2014,21/05/2014,Standard Class,M-49063,Katherine Murray,Corporate,United States,Detroit,Michigan,48201,West,TA-64896,Technology,Accessories,Logitech G600 MMO Gaming Mouse,2044.9557,5,0.2,533.4237
9527,CW-2012-470055,14/08/2012,16/08/2012,Second Class,W-77048,Irene Maddox,Corporate,United States,Madison,Wisconsin,53701,West,FB-41796,Furniture,Bookcases,Sauder Classic Bookcase,1494.9518,4,0.5,492.487
9528,HW-2014-899124,18/01/2014,23/01/2014,Standard Class,W-39633,Ken Black,Home Office,United States,Madison,Wisconsin,53701,East,TC-71980,Technology,Copiers,Xerox WorkCentre,2089.1864,4,0.3,446.1828
9529,CP-2013-888047,02/01/2013,06/01/2013,First Class,P-20811,Katherine Murray,Corporate,United States,Philadelphia,Pennsylvania,19101,East,TM-22461,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1522.7175,6,0,727.6036
9530,CNY-2011-545749,06/12/2011,13/12/2011,First Class,NY-78102,Irene Maddox,Corporate,United States,New York City,New York,10001,Central,OA-56939,Office Supplies,Art,Dixon Oriole Pens,2153.1233,9,0.1,1149.1003
9531,CG-2014-943201,24/08/2014,26/08/2014,Standard Class,G-68267,Craig Reiter,Consumer,United States,Atlanta,Georgia,30301,West,TP-94953,Technology,Phones,Motorola Smart Phone,2095.9951,8,0,-231.7671
9532,CT-2013-514108,09/12/2013,14/12/2013,Second Class,T-44125,Rick Hansen,Consumer,United States,Nashville,Tennessee,37201,West,FF-19330,Furniture,Furnishings,Deflect-o Stackable Chair Mat,184.2445,11,0.5,95.7104
9533,CM-2013-403496,26/10/2013,31/10/2013,Same Day,M-19635,Katherine Murray,Corporate,United States,Detroit,Michigan,48201,West,OF-75370,Office Supplies,Fasteners,OIC Push Pins,2077.2574,1,0,-681.5443
9534,CP-2012-797126,24/01/2012,26/01/2012,Second Class,P-74869,Bill Donatelli,Corporate,United States,Philadelphia,Pennsylvania,19101,South,FC-50293,Furniture,Chairs,Global Push Button Managers Chair,526.1367,13,0.3,125.8308
9535,HP-2013-663321,20/06/2013,26/06/2013,Same Day,P-79748,Sandra Clark,Home Office,United States,Philadelphia,Pennsylvania,19101,East,OB-20887,Office Supplies,Binders,Cardinal Slant-D Ring Binder,1863.7849,7,0,703.1452
9536,CC-2013-120254,15/02/2013,21/02/2013,Standard Class,C-40535,Irene Maddox,Corporate,United States,Denver,Colorado,80201,East,TP-55387,Technology,Phones,Apple iPhone 6S,941.7368,2,0.1,73.9063
9537,CT-2013-223004,12/07/2013,19/07/2013,Standard Class,T-23562,Katherine Murray,Corporate,United States,Nashville,Tennessee,37201,East,FC-27484,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,448.331,7,0,-80.3357
9538,CI-2011-441960,06/08/2011,12/08/2011,Standard Class,I-83283,Lena Hernandez,Consumer,United States,Indianapolis,Indiana,46201,Central,FF-83601,Furniture,Furnishings,Howard Miller 12 Height Clock,178.0476,4,0,-9.0553
9539,HW-2013-344959,19/06/2013,26/06/2013,Standard Class,W-39443,Claire Gute,Home Office,United States,Seattle,Washington,98101,West,OA-82114,Office Supplies,Art,Dixon Oriole Pens,1257.9789,12,0.5,-319.0396
9540,CNY-2011-489105,14/05/2011,18/05/2011,First Class,NY-20707,Bill Donatelli,Corporate,United States,New York City,New York,10001,Central,OA-57368,Office Supplies,Art,Avery Flip-Chart Easel Binders,457.5116,1,0,131.3437
9541,CP-2013-631377,25/09/2013,01/10/2013,Same Day,P-61975,Nora Preis,Corporate,United States,Philadelphia,Pennsylvania,19101,West,OA-84390,Office Supplies,Art,Dixon Oriole Pens,835.5598,12,0.4,-315.4346
9542,HC-2011-286782,15/10/2011,17/10/2011,Standard Class,C-17539,Peter Fuller,Home Office,United States,Los Angeles,California,90001,South,TC-80227,Technology,Copiers,Canon PC940 Copier,2203.2401,12,0.1,216.2562
9543,CW-2011-450583,22/08/2011,28/08/2011,Second Class,W-91528,Chloris Kastensmidt,Consumer,United States,Seattle,Washington,98101,East,FF-67700,Furniture,Furnishings,Howard Miller 12 Height Clock,885.3299,8,0.3,257.8721
9544,HT-2012-942059,15/07/2012,21/07/2012,First Class,T-82680,Andrew Allen,Home Office,United States,Houston,Texas,77001,Central,OA-19026,Office Supplies,Art,Avery Flip-Chart Easel Binders,1879.1493,6,0.2,108.8404
9545,HW-2012-806158,26/11/2012,30/11/2012,Same Day,W-50807,Sandra Clark,Home Office,United States,Seattle,Washington,98101,Central,OA-42033,Office Supplies,Appliances,Holmes Replacement Filter,1830.382,14,0,88.7911
9546,CC-2013-989323,05/09/2013,11/09/2013,Standard Class,C-61959,Sean O'Donnell,Corporate,United States,Los Angeles,California,90001,West,FC-74315,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1888.0254,9,0,-114.138
9547,CM-2012-392206,14/06/2012,21/06/2012,Second Class,M-60549,Carlos Soltero,Corporate,United States,Minneapolis,Minnesota,55401,Central,TP-47359,Technology,Phones,Samsung Galaxy S4,2491.6248,10,0,3.717
9548,CV-2011-277638,10/02/2011,14/02/2011,Same Day,V-58921,Ken Black,Corporate,United States,Richmond,Virginia,23218,West,FC-24447,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1629.0459,10,0.2,2.0704
9549,CV-2014-886781,12/09/2014,17/09/2014,Second Class,V-40725,Anna Chung,Corporate,United States,Richmond,Virginia,23218,East,FC-89446,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1384.7936,10,0.5,16.6774
9550,CW-2013-469266,19/02/2013,26/02/2013,Same Day,W-72094,Harold Pawlan,Corporate,United States,Madison,Wisconsin,53701,South,TA-89760,Technology,Accessories,Logitech G600 MMO Gaming Mouse,260.5618,10,0.4,-74.1468
9551,CP-2014-631965,19/08/2014,25/08/2014,Standard Class,P-38815,Craig Reiter,Corporate,United States,Philadelphia,Pennsylvania,19101,West,TM-22737,Technology,Machines,Brother Fax Machine,162.2087,4,0.4,55.212
9552,HW-2014-182692,20/06/2014,26/06/2014,Standard Class,W-81151,Chloris Kastensmidt,Home Office,United States,Madison,Wisconsin,53701,Central,TA-57974,Technology,Accessories,Kensington 6170 Trackball,1598.5606,14,0.3,737.7899
9553,CW-2013-394593,06/04/2013,11/04/2013,Second Class,W-59410,Sanjit Chand,Consumer,United States,Madison,Wisconsin,53701,West,TC-17608,Technology,Copiers,Canon PC940 Copier,1406.9121,1,0,542.8856
9554,HT-2014-999157,10/05/2014,16/05/2014,Second Class,T-43629,Andrew Allen,Home Office,United States,Houston,Texas,77001,Central,FC-73660,Furniture,Chairs,Harbour Creations Steel Folding Chair,1008.1913,14,0.5,18.3969
9555,CO-2013-940366,06/01/2013,12/01/2013,Standard Class,O-93174,Katherine Murray,Consumer,United States,Columbus,Ohio,43201,West,OL-61715,Office Supplies,Labels,Avery 490 Gold Inkjet Labels,665.9911,13,0.2,188.0485
9556,CNY-2014-800816,15/09/2014,21/09/2014,Same Day,NY-93808,Andrew Allen,Consumer,United States,New York City,New York,10001,West,TM-95737,Technology,Machines,Cisco TelePresence System EX90,2209.7365,12,0,-251.1733
9557,CI-2014-174635,22/02/2014,27/02/2014,Same Day,I-64262,Elpida Rittenbach,Consumer,United States,Indianapolis,Indiana,46201,West,TA-22343,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1600.3175,1,0,736.8729
9558,HT-2013-117049,31/10/2013,06/11/2013,Standard Class,T-56540,Carlos Soltero,Home Office,United States,Houston,Texas,77001,East,OS-49497,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1004.9332,6,0.4,-212.0701
9559,HI-2011-292369,14/07/2011,21/07/2011,Standard Class,I-81623,Sanjit Chand,Home Office,United States,Chicago,Illinois,60601,South,TA-52646,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1324.7509,10,0,-334.9203
9560,HF-2012-760207,14/01/2012,20/01/2012,Same Day,F-86453,Ken Black,Home Office,United States,Fort Lauderdale,Florida,33301,West,OB-82584,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1726.8239,10,0.5,1000.409
9561,CP-2012-693598,20/12/2012,26/12/2012,First Class,P-99548,Zuschuss Donatelli,Consumer,United States,Philadelphia,Pennsylvania,19101,South,FF-15519,Furniture,Furnishings,Eldon Fold N Roll Cart System,1198.3194,11,0,562.8953
9562,CNY-2011-965090,20/02/2011,26/02/2011,Second Class,NY-23703,Patrick Jones,Corporate,United States,New York City,New York,10001,West,TP-84662,Technology,Phones,Motorola Smart Phone,2032.0608,1,0,258.8524
9563,HNY-2014-603626,16/01/2014,20/01/2014,Standard Class,NY-22462,Katherine Murray,Home Office,United States,New York City,New York,10001,West,FT-46125,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,2164.266,10,0.4,623.2348
9564,CC-2012-581538,05/07/2012,09/07/2012,Standard Class,C-90837,Lena Hernandez,Corporate,United States,Denver,Colorado,80201,West,TM-41570,Technology,Machines,Cisco TelePresence System EX90,875.6428,12,0.1,417.1345
9565,HW-2013-402107,18/09/2013,25/09/2013,Second Class,W-44521,Claire Gute,Home Office,United States,Seattle,Washington,98101,West,TP-38954,Technology,Phones,Motorola Smart Phone,677.1153,1,0,286.7129
9566,CO-2012-523543,20/06/2012,24/06/2012,First Class,O-99577,Bill Donatelli,Corporate,United States,Columbus,Ohio,43201,East,OB-81389,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,934.4107,14,0.2,143.4025
9567,HF-2013-685105,30/07/2013,02/08/2013,Second Class,F-76143,Justin Ritter,Home Office,United States,Fort Lauderdale,Florida,33301,Central,OP-62325,Office Supplies,Paper,Avery Colored Bar Computer Paper,1613.8031,9,0.2,50.0436
9568,CP-2013-610244,22/01/2013,28/01/2013,First Class,P-89541,Sanjit Chand,Corporate,United States,Philadelphia,Pennsylvania,19101,West,TP-95583,Technology,Phones,Samsung Galaxy S4,1603.9852,14,0.3,-586.9295
9569,HO-2013-647959,04/01/2013,07/01/2013,First Class,O-39769,Carlos Soltero,Home Office,United States,Columbus,Ohio,43201,South,TC-31012,Technology,Copiers,Xerox WorkCentre,504.4929,7,0,32.2976
9570,CI-2011-453847,23/12/2011,26/12/2011,Standard Class,I-17543,Mick Brown,Corporate,United States,Indianapolis,Indiana,46201,Central,TC-45275,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,390.4862,2,0.3,133.3981
9571,CF-2011-376545,14/12/2011,19/12/2011,First Class,F-38637,Rick Hansen,Corporate,United States,Fort Lauderdale,Florida,33301,East,FC-94043,Furniture,Chairs,Harbour Creations Steel Folding Chair,1144.4644,14,0.2,45.3665
9572,CO-2014-362419,02/01/2014,09/01/2014,Second Class,O-53758,Pete Kriz,Corporate,United States,Columbus,Ohio,43201,East,TM-88260,Technology,Machines,Brother Fax Machine,1357.9193,6,0,742.7262
9573,CA-2014-746774,03/01/2014,10/01/2014,First Class,A-59167,Darrin Van Huff,Consumer,United States,Phoenix,Arizona,85001,East,FT-71176,Furniture,Tables,Chromcraft Bull-Nose Wood Table,2129.2657,10,0,-765.8307
9574,HM-2013-514494,08/01/2013,15/01/2013,Standard Class,M-80129,Patrick Jones,Home Office,United States,Detroit,Michigan,48201,West,TC-16828,Technology,Copiers,Xerox WorkCentre,1284.6713,8,0.4,187.4977
9575,HNC-2014-289096,15/08/2014,20/08/2014,Second Class,NC-23891,Carlos Soltero,Home Office,United States,Charlotte,North Carolina,28201,West,FF-21602,Furniture,Furnishings,Howard Miller 12 Height Clock,366.4474,10,0,35.1691
9576,CNC-2011-404076,17/12/2011,19/12/2011,Standard Class,NC-42941,Sean O'Donnell,Corporate,United States,Charlotte,North Carolina,28201,Central,FT-93245,Furniture,Tables,Chromcraft Bull-Nose Wood Table,2101.3606,2,0.5,77.4901
9577,HV-2012-933905,07/12/2012,08/12/2012,First Class,V-59526,Sandra Clark,Home Office,United States,Richmond,Virginia,23218,Central,TA-70261,Technology,Accessories,Kensington 6170 Trackball,917.0798,6,0,-325.1099
9578,CT-2013-951955,29/09/2013,01/10/2013,Standard Class,T-71515,Pete Kriz,Consumer,United States,Nashville,Tennessee,37201,East,OA-99052,Office Supplies,Appliances,Holmes Replacement Filter,1174.4941,14,0.4,-466.7961
9579,CW-2014-146631,24/07/2014,28/07/2014,First Class,W-71186,Peter Fuller,Corporate,United States,Madison,Wisconsin,53701,East,OF-81696,Office Supplies,Fasteners,Advantus Map Pins,450.2784,5,0,254.359
9580,CM-2011-327213,12/03/2011,18/03/2011,Standard Class,M-14737,Mark Lewis,Consumer,United States,St. Louis,Missouri,63101,East,OP-25627,Office Supplies,Paper,Avery Colored Bar Computer Paper,2336.7207,14,0.1,-374.1194
9581,CF-2014-342966,01/02/2014,04/02/2014,Standard Class,F-29614,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33301,West,TP-48881,Technology,Phones,Samsung Galaxy S4,1571.0235,10,0.1,203.9279
9582,HG-2014-457070,11/01/2014,18/01/2014,Standard Class,G-43338,Jim Mitchum,Home Office,United States,Atlanta,Georgia,30301,South,TC-34900,Technology,Copiers,Xerox WorkCentre,1318.1635,4,0.2,28.8552
9583,CO-2012-133378,29/06/2012,06/07/2012,Same Day,O-55872,Anna Chung,Corporate,United States,Columbus,Ohio,43201,South,TA-62514,Technology,Accessories,Plantronics CS510 Wireless Headset,1244.1094,5,0,-175.7523
9584,HW-2012-989799,16/05/2012,20/05/2012,Second Class,W-26157,Andrew Allen,Home Office,United States,Madison,Wisconsin,53701,West,TP-20474,Technology,Phones,Apple iPhone 6S,2199.6383,4,0,286.9608
9585,CM-2014-695264,26/02/2014,05/03/2014,Standard Class,M-77770,Craig Reiter,Consumer,United States,St. Louis,Missouri,63101,West,FF-81284,Furniture,Furnishings,Deflect-o Stackable Chair Mat,1122.2092,8,0,666.6284
9586,HO-2013-103335,02/11/2013,04/11/2013,First Class,O-44766,Lena Hernandez,Home Office,United States,Columbus,Ohio,43201,West,FT-67563,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,875.6283,2,0,316.5224
9587,CI-2013-367934,29/11/2013,03/12/2013,Standard Class,I-42117,Mick Brown,Consumer,United States,Indianapolis,Indiana,46201,West,OA-37496,Office Supplies,Art,Sanford Art Markers,2237.5163,4,0,936.5454
9588,CK-2013-823257,28/12/2013,01/01/2014,First Class,K-46134,Maria Etezadi,Consumer,United States,Henderson,Kentucky,42420,South,OE-99910,Office Supplies,Envelopes,Poly String Tie Envelopes,2041.0739,7,0.2,704.4501
9589,CF-2012-654920,30/12/2012,06/01/2013,Standard Class,F-10606,Pete Kriz,Corporate,United States,Fort Lauderdale,Florida,33301,South,OA-20241,Office Supplies,Appliances,Hoover Replacement Belts,1915.2268,8,0,1033.714
9590,CNY-2014-338160,03/01/2014,07/01/2014,First Class,NY-64045,Katherine Murray,Corporate,United States,New York City,New York,10001,East,TM-98027,Technology,Machines,Cisco TelePresence System EX90,81.133,8,0.2,37.6968
9591,CV-2013-827241,07/01/2013,09/01/2013,Second Class,V-28288,Alejandro Grove,Corporate,United States,Richmond,Virginia,23218,West,TP-38194,Technology,Phones,Motorola Smart Phone,423.1813,3,0.3,234.7451
9592,CG-2013-122952,17/08/2013,20/08/2013,Second Class,G-17938,Andrew Allen,Consumer,United States,Atlanta,Georgia,30301,West,TA-41689,Technology,Accessories,Plantronics CS510 Wireless Headset,2280.7136,3,0.2,-726.7202
9593,CT-2014-709331,21/12/2014,25/12/2014,First Class,T-30806,Claire Gute,Corporate,United States,Nashville,Tennessee,37201,Central,TM-91677,Technology,Machines,Brother Fax Machine,934.3434,6,0.5,-227.9913
9594,HNC-2013-444522,04/10/2013,05/10/2013,First Class,NC-35431,Ken Black,Home Office,United States,Charlotte,North Carolina,28201,Central,TP-41209,Technology,Phones,Samsung Galaxy S4,2062.8953,11,0.5,-491.7247
9595,CNC-2011-804647,24/01/2011,29/01/2011,Same Day,NC-88286,Sanjit Chand,Consumer,United States,Charlotte,North Carolina,28201,South,FT-47024,Furniture,Tables,Bevis Steel Folding Table,519.2316,10,0.2,276.238
9596,CV-2011-315722,23/01/2011,26/01/2011,Same Day,V-34583,Irene Maddox,Corporate,United States,Richmond,Virginia,23218,East,OF-49959,Office Supplies,Fasteners,OIC Push Pins,434.858,14,0.3,-71.559
9597,CF-2013-828620,24/05/2013,30/05/2013,Same Day,F-13539,Katherine Murray,Corporate,United States,Fort Lauderdale,Florida,33301,East,FF-13734,Furniture,Furnishings,Deflect-o Stackable Chair Mat,1600.8895,1,0.4,-372.0488
9598,HT-2012-716548,29/01/2012,01/02/2012,First Class,T-95137,Peter Fuller,Home Office,United States,Nashville,Tennessee,37201,South,TM-97597,Technology,Machines,Cisco TelePresence System EX90,97.3711,7,0,-30.2035
9599,CC-2011-377984,27/04/2011,30/04/2011,First Class,C-45007,Emily Burns,Corporate,United States,Los Angeles,California,90001,East,TP-33223,Technology,Phones,Samsung Galaxy S4,59.753,14,0,31.0645
9600,CM-2011-917084,19/10/2011,25/10/2011,Standard Class,M-99039,Zuschuss Donatelli,Corporate,United States,Detroit,Michigan,48201,East,TP-41684,Technology,Phones,Motorola Smart Phone,181.7896,7,0.4,89.3059
9601,CV-2012-825341,28/08/2012,02/09/2012,First Class,V-57007,Rick Hansen,Corporate,United States,Richmond,Virginia,23218,South,FC-17348,Furniture,Chairs,Global Push Button Managers Chair,1918.6262,6,0.4,736.2962
9602,HI-2012-875317,24/05/2012,31/05/2012,Second Class,I-19331,Harold Pawlan,Home Office,United States,Chicago,Illinois,60601,West,FB-38976,Furniture,Bookcases,O'Sullivan Plantations Bookcase,800.5514,2,0.2,249.1003
9603,HP-2013-229378,10/07/2013,17/07/2013,Same Day,P-92667,Jim Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19101,West,FF-13541,Furniture,Furnishings,Eldon Fold N Roll Cart System,1588.3537,3,0.1,-510.6668
9604,HNY-2011-500102,06/03/2011,13/03/2011,Second Class,NY-47470,Mark Lewis,Home Office,United States,New York City,New York,10001,East,FT-27736,Furniture,Tables,Chromcraft Bull-Nose Wood Table,627.6982,12,0.2,-7.5296
9605,HT-2014-379123,27/07/2014,31/07/2014,First Class,T-93400,Craig Reiter,Home Office,United States,Nashville,Tennessee,37201,South,OA-40079,Office Supplies,Appliances,Hoover Replacement Belts,839.0739,10,0,315.4618
9606,HW-2013-827456,08/06/2013,10/06/2013,Second Class,W-58445,Irene Maddox,Home Office,United States,Seattle,Washington,98101,Central,FB-17772,Furniture,Bookcases,Sauder Classic Bookcase,2385.1971,8,0.4,-638.0892
9607,HC-2014-629865,06/04/2014,08/04/2014,Second Class,C-88558,Andrew Allen,Home Office,United States,Denver,Colorado,80201,West,TP-16532,Technology,Phones,Apple iPhone 6S,1230.3737,9,0,210.2772
9608,CT-2014-746223,02/05/2014,06/05/2014,First Class,T-46775,Alejandro Grove,Corporate,United States,Houston,Texas,77001,West,TA-89136,Technology,Accessories,Logitech G600 MMO Gaming Mouse,2499.4016,12,0.4,588.3263
9609,CNY-2011-204084,07/08/2011,10/08/2011,Same Day,NY-76333,Brosina Hoffman,Consumer,United States,New York City,New York,10001,South,TM-46094,Technology,Machines,Cisco TelePresence System EX90,1620.9954,8,0.3,664.7075
9610,CO-2014-161859,17/10/2014,19/10/2014,Same Day,O-79488,Patrick Jones,Consumer,United States,Columbus,Ohio,43201,West,TC-87819,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1992.4679,8,0.1,-538.7887
9611,HP-2014-230996,04/07/2014,06/07/2014,Second Class,P-24298,Sean O'Donnell,Home Office,United States,Philadelphia,Pennsylvania,19101,Central,OS-55518,Office Supplies,Storage,Eldon Jumbo ProFile Portable Mobile Manager,110.468,8,0,24.5111
9612,CK-2014-235044,23/09/2014,24/09/2014,Same Day,K-84267,Justin Ritter,Corporate,United States,Henderson,Kentucky,42420,West,FC-66167,Furniture,Chairs,Harbour Creations Steel Folding Chair,2420.2064,5,0.5,-528.2907
9613,CW-2013-938397,24/08/2013,28/08/2013,Standard Class,W-39217,Sandra Clark,Corporate,United States,Seattle,Washington,98101,South,OA-91356,Office Supplies,Appliances,Hoover Replacement Belts,524.9343,12,0.3,274.368
9614,CT-2013-614648,09/01/2013,13/01/2013,First Class,T-37005,Sanjit Chand,Consumer,United States,Nashville,Tennessee,37201,West,TC-56631,Technology,Copiers,Canon PC940 Copier,370.3833,13,0,-70.8943
9615,CC-2012-145205,04/07/2012,10/07/2012,Second Class,C-52510,Sean O'Donnell,Corporate,United States,Los Angeles,California,90001,West,FF-47483,Furniture,Furnishings,Eldon Fold N Roll Cart System,361.4319,11,0,-118.8783
9616,HW-2014-891398,23/12/2014,27/12/2014,Same Day,W-27221,Patrick Jones,Home Office,United States,Madison,Wisconsin,53701,Central,TM-33259,Technology,Machines,Brother Fax Machine,138.9208,6,0.3,68.7076
9617,CM-2013-566236,12/01/2013,13/01/2013,First Class,M-83504,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55401,South,OA-60684,Office Supplies,Art,Sanford Art Markers,2315.017,3,0,1125.5993
9618,HO-2011-333185,25/02/2011,01/03/2011,Same Day,O-54859,Claire Gute,Home Office,United States,Columbus,Ohio,43201,East,OE-22074,Office Supplies,Envelopes,Poly String Tie Envelopes,860.0393,14,0.4,280.694
9619,CM-2011-364366,16/10/2011,21/10/2011,Standard Class,M-65762,Jim Mitchum,Corporate,United States,Detroit,Michigan,48201,Central,TA-96261,Technology,Accessories,Kensington 6170 Trackball,1312.1654,13,0.3,662.8167
9620,CA-2013-266941,09/01/2013,11/01/2013,Same Day,A-42875,Craig Reiter,Consumer,United States,Phoenix,Arizona,85001,Central,FF-27051,Furniture,Furnishings,Deflect-o Stackable Chair Mat,374.9011,10,0.5,30.5985
9621,CF-2011-984823,15/12/2011,17/12/2011,Standard Class,F-60178,Chloris Kastensmidt,Corporate,United States,Fort Lauderdale,Florida,33301,Central,OE-54284,Office Supplies,Envelopes,Poly String Tie Envelopes,972.54,1,0,156.2574
9622,CV-2014-367447,17/04/2014,22/04/2014,Standard Class,V-91103,Alejandro Grove,Corporate,United States,Richmond,Virginia,23218,Central,FB-34049,Furniture,Bookcases,Bush Somerset Collection Bookcase,470.5834,7,0.3,-112.3086
9623,CW-2012-605893,10/01/2012,13/01/2012,Same Day,W-74259,Patrick Jones,Corporate,United States,Madison,Wisconsin,53701,West,FC-83691,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,704.4559,8,0,-13.216
9624,CT-2013-425703,28/01/2013,04/02/2013,Same Day,T-54285,Bill Donatelli,Corporate,United States,Houston,Texas,77001,Central,OP-26072,Office Supplies,Paper,Avery Colored Bar Computer Paper,1209.2855,8,0.4,-468.2404
9625,CV-2012-460285,05/05/2012,11/05/2012,First Class,V-29496,Chloris Kastensmidt,Consumer,United States,Richmond,Virginia,23218,East,TC-65213,Technology,Copiers,Xerox WorkCentre,785.037,1,0.2,-96.9817
9626,HM-2011-823214,21/07/2011,26/07/2011,Second Class,M-18962,Mark Lewis,Home Office,United States,Minneapolis,Minnesota,55401,Central,OF-30973,Office Supplies,Fasteners,Advantus Map Pins,769.9302,12,0.3,-53.1186
9627,CC-2011-610483,18/12/2011,23/12/2011,Same Day,C-53088,Mick Brown,Corporate,United States,Denver,Colorado,80201,South,FT-89284,Furniture,Tables,Bevis Steel Folding Table,1483.6118,2,0.3,-126.2948
9628,CNC-2011-928323,19/02/2011,25/02/2011,Second Class,NC-96888,Lena Hernandez,Corporate,United States,Charlotte,North Carolina,28201,Central,FB-39172,Furniture,Bookcases,O'Sullivan Plantations Bookcase,409.1061,7,0.3,77.1189
9629,CI-2012-391128,14/12/2012,20/12/2012,First Class,I-78346,Peter Fuller,Corporate,United States,Chicago,Illinois,60601,South,OS-29640,Office Supplies,Storage,Stur-D-Stor Shelving,1580.8704,10,0,160.0025
9630,HK-2014-249334,12/12/2014,17/12/2014,Standard Class,K-75213,Darrin Van Huff,Home Office,United States,Henderson,Kentucky,42420,Central,OE-90542,Office Supplies,Envelopes,Poly String Tie Envelopes,1712.9541,11,0.4,167.4066
9631,CC-2014-821844,27/08/2014,02/09/2014,Second Class,C-57782,Justin Ritter,Corporate,United States,Los Angeles,California,90001,Central,FB-68711,Furniture,Bookcases,Bush Somerset Collection Bookcase,7.3594,7,0.2,-2.9289
9632,CM-2011-141036,01/08/2011,05/08/2011,Second Class,M-43401,Sean O'Donnell,Corporate,United States,St. Louis,Missouri,63101,South,TC-60282,Technology,Copiers,Xerox WorkCentre,1340.1572,6,0,-188.5415
9633,HI-2014-594798,30/11/2014,06/12/2014,First Class,I-40832,Alejandro Grove,Home Office,United States,Chicago,Illinois,60601,Central,FT-93487,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1328.9877,11,0.5,-335.8309
9634,CI-2014-814723,06/06/2014,13/06/2014,Second Class,I-20051,Mark Lewis,Consumer,United States,Chicago,Illinois,60601,South,FF-56166,Furniture,Furnishings,Eldon Fold N Roll Cart System,1135.4658,11,0.2,-87.218
9635,HI-2014-231364,13/07/2014,20/07/2014,Standard Class,I-47991,Carlos Soltero,Home Office,United States,Indianapolis,Indiana,46201,East,TA-56086,Technology,Accessories,Kensington 6170 Trackball,962.2299,14,0.5,479.6533
9636,HO-2013-965319,12/09/2013,13/09/2013,First Class,O-89616,Patrick Jones,Home Office,United States,Columbus,Ohio,43201,South,OA-16016,Office Supplies,Art,Dixon Oriole Pens,877.3727,4,0,391.6453
9637,CNY-2014-285983,03/07/2014,08/07/2014,Standard Class,NY-44074,Harold Pawlan,Corporate,United States,New York City,New York,10001,East,FC-24291,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1627.8574,8,0.5,-276.1759
9638,CK-2011-669678,02/08/2011,07/08/2011,Same Day,K-25921,Katherine Murray,Corporate,United States,Henderson,Kentucky,42420,West,OS-42358,Office Supplies,Storage,Eldon Jumbo ProFile Portable Mobile Manager,457.5319,14,0.5,105.4523
9639,HK-2011-549255,22/08/2011,28/08/2011,Standard Class,K-46925,Nora Preis,Home Office,United States,Henderson,Kentucky,42420,South,FF-52816,Furniture,Furnishings,Deflect-o Stackable Chair Mat,518.5603,3,0.1,-135.5269
9640,CC-2012-361420,20/09/2012,23/09/2012,Standard Class,C-11136,Bill Donatelli,Consumer,United States,Los Angeles,California,90001,East,TP-27093,Technology,Phones,Apple iPhone 6S,1082.7217,8,0.3,-326.5942
9641,HM-2011-326562,09/10/2011,12/10/2011,Second Class,M-99596,Irene Maddox,Home Office,United States,Detroit,Michigan,48201,South,FT-66540,Furniture,Tables,Chromcraft Bull-Nose Wood Table,2205.2571,9,0,-543.7358
